Year,Center_ID,Process,Global_X,Global_Y,Local_X,Local_Y,Width,Height,Equipment_Count,Scaling_Factor
3,1,A,-3.0951262434958937,27.371182921886113,-3.0951262434958937,27.371182921886113,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,1,B,2.419467864051945,17.689093904606924,2.419467864051945,17.689093904606924,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,1,C,-27.71338476221892,-2.600990117576842,-27.71338476221892,-2.600990117576842,15.32363511388366,15.32363511388366,3,0.9577271946177287
3,1,D,-24.917367017040238,4.05746383635016,-24.917367017040238,4.05746383635016,38.30908778470915,38.30908778470915,15,0.9577271946177287
3,1,E,-1.3855810743858568,7.946101591413835,-1.3855810743858568,7.946101591413835,26.816361449296405,26.816361449296405,9,0.9577271946177287
3,1,F,-14.474343674890337,10.902197964335812,-14.474343674890337,10.902197964335812,24.900907060060945,24.900907060060945,8,0.9577271946177287
3,1,G,-4.161013429185283,1.6490495480543157,-4.161013429185283,1.6490495480543157,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,1,H,-19.18279912514843,-10.877775025036529,-19.18279912514843,-10.877775025036529,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,1,I,-16.8962453144867,-2.6489905351056313,-16.8962453144867,-2.6489905351056313,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,1,J,-12.863863545400324,-11.596709448539372,-12.863863545400324,-11.596709448539372,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,1,K,-0.8799990061812949,-14.632191934175799,-0.8799990061812949,-14.632191934175799,15.32363511388366,15.32363511388366,3,0.9577271946177287
3,1,L,-5.187376122139165,-6.139297030633553,-5.187376122139165,-6.139297030633553,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,1,M,-10.25907261235667,3.0430519175503403,-10.25907261235667,3.0430519175503403,42.13999656318006,42.13999656318006,17,0.9577271946177287
3,2,A,92.67759321827697,27.371182921886113,-3.0951262434958937,27.371182921886113,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,2,B,98.1921873258248,17.689093904606924,2.419467864051945,17.689093904606924,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,2,C,68.05933469955394,-2.600990117576842,-27.71338476221892,-2.600990117576842,15.32363511388366,15.32363511388366,3,0.9577271946177287
3,2,D,70.85535244473263,4.05746383635016,-24.917367017040238,4.05746383635016,38.30908778470915,38.30908778470915,15,0.9577271946177287
3,2,E,94.38713838738701,7.946101591413835,-1.3855810743858568,7.946101591413835,26.816361449296405,26.816361449296405,9,0.9577271946177287
3,2,F,81.29837578688253,10.902197964335812,-14.474343674890337,10.902197964335812,24.900907060060945,24.900907060060945,8,0.9577271946177287
3,2,G,91.61170603258758,1.6490495480543157,-4.161013429185283,1.6490495480543157,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,2,H,76.58992033662443,-10.877775025036529,-19.18279912514843,-10.877775025036529,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,2,I,78.87647414728616,-2.6489905351056313,-16.8962453144867,-2.6489905351056313,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,2,J,82.90885591637254,-11.596709448539372,-12.863863545400324,-11.596709448539372,44.05545095241552,44.05545095241552,18,0.9577271946177287
3,2,K,94.89272045559157,-14.632191934175799,-0.8799990061812949,-14.632191934175799,15.32363511388366,15.32363511388366,3,0.9577271946177287
3,2,L,90.5853433396337,-6.139297030633553,-5.187376122139165,-6.139297030633553,30.64727022776732,30.64727022776732,11,0.9577271946177287
3,2,M,85.51364684941619,3.0430519175503403,-10.25907261235667,3.0430519175503403,42.13999656318006,42.13999656318006,17,0.9577271946177287
3,3,A,188.45031268004985,27.371182921886113,-3.0951262434958937,27.371182921886113,17.239089503119118,17.239089503119118,4,0.9577271946177287
3,3,B,193.96490678759767,17.689093904606924,2.419467864051945,17.689093904606924,30.64727022776732,30.64727022776732,11,0.9577271946177287
